id,Fin_year,Week_no,Week_startdate,Week_enddate,Revision_no,Letter_refno,Letter_date,Payment_date,Disbursement_date,Lc_date,Interest_levydate,Entity,Fin_code,Outstandings,PayableorReceivable,ProRata,Amount,modified_remarks,Status,Consider_Week,Consider_Year,id-2,Pay_type,Pay_refno,Pay_date,Pay_amount,Due_amount,Paid_for,Status-2,reject_remarks,registration_id_id,Remarks,Bank_type
3276,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,AMPLUS (REWARI) PAVAGADA,A0661,0,Payable,5170,94,null,Complete,5,2024-25,1333,NEFT,,2024-05-15,5170,0,AMPLUS (REWARI) PAVAGADA,Approved,Null,3276,,Indian Bank
3275,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,YARROW PAVAGADA,Y0023,0,Payable,4515,82,null,Complete,5,2024-25,1355,NEFT,,2024-05-15,4515,0,YARROW PAVAGADA,Approved,Null,3275,,Indian Bank
3274,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,RENEW PAVAGADA,R0350,0,Payable,4809,87,null,Complete,7,2024-25,1454,NEFT,,2024-06-07,4809,0,RENEW PAVAGADA,Approved,Null,3274,,SBI
3273,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,PARAMPUJYA PAVAGADA,P0453,0,Payable,17148,311,null,Complete,5,2024-25,1349,NEFT,,2024-05-18,17148,0,PARAMPUJYA PAVAGADA,Approved,Null,3273,,SBI
3272,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,A0662,0,Payable,5420,98,null,Complete,5,2024-25,1334,NEFT,,2024-05-15,5420,0,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,Approved,Null,3272,,Indian Bank
3271,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,KREDL PAVAGADA,K0238,0,Payable,2883,52,null,Complete,5,2024-25,1347,NEFT,,2024-05-17,2883,0,KREDL PAVAGADA,Approved,Null,3271,,SBI
3270,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,"Sprng Solar India Pvt.Ltd,PAVAGADA",F0081,0,Payable,15198,276,null,Complete,5,2024-25,1352,NEFT,,2024-05-17,15198,0,"Sprng Solar India Pvt.Ltd,PAVAGADA",Approved,Null,3270,,Indian Bank
3269,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,FORTUMFIN PAVAGADA,F0075,0,Payable,14280,259,null,Complete,5,2024-25,1341,NEFT,,2024-05-16,14280,0,FORTUMFIN PAVAGADA,Approved,Null,3269,,SBI
3268,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,AZURE PAVAGADA,A0667,0,Payable,6554,119,null,Complete,5,2024-25,1340,NEFT,,2024-05-22,6554,0,AZURE PAVAGADA,Approved,Null,3268,,Indian Bank
3267,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,AVAADA SOLARISE PAVAGADA,A0722,0,Payable,14585,265,null,Complete,5,2024-25,1339,NEFT,,2024-05-17,14585,0,AVAADA SOLARISE PAVAGADA,Approved,Null,3267,,SBI Reactive
3266,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,AVAADA SOLAR PAVAGADA,A0657,0,Payable,6704,121,null,Complete,5,2024-25,1338,NEFT,,2024-05-17,6704,0,AVAADA SOLAR PAVAGADA,Approved,Null,3266,,SBI Reactive
3265,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,ADYAH PAVAGADA,A0732,0,Payable,13408,243,null,Complete,5,2024-25,1358,NEFT,,2024-05-27,13408,0,ADYAH PAVAGADA,Approved,Null,3265,,SBI
3264,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,"Adani Solar AP Seven,NPKUNTA",S0933,0,Payable,12179,221,null,Complete,5,2024-25,1331,NEFT,,2024-05-20,12179,0,"Adani Solar AP Seven,NPKUNTA",Approved,Null,3264,,SBI
3263,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,TATA POWER NPKUNTA,T0289,0,Payable,21004,381,null,Complete,5,2024-25,1354,NEFT,,2024-05-21,21004,0,TATA POWER NPKUNTA,Approved,Null,3263,,SBI
3262,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,NTPC NPKUNTA,N0311,0,Payable,23901,434,null,Complete,5,2024-25,1348,NEFT,,2024-05-17,23901,0,NTPC NPKUNTA,Approved,Null,3262,,SBI Reactive
3261,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,SPRNG NPKUNTA,S0863,0,Payable,20310,369,null,Complete,5,2024-25,1351,NEFT,,2024-05-21,20310,0,SPRNG NPKUNTA,Approved,Null,3261,,Indian Bank
3259,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,IGS II NPKUNTA,M0448,0,Payable,6169,112,null,Complete,5,2024-25,1345,NEFT,,2024-05-19,6169,0,IGS II NPKUNTA,Approved,Null,3259,,SBI
3258,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,IGS I NPKUNTA,F0071,0,Payable,10169,184,null,Complete,5,2024-25,1344,NEFT,,2024-05-19,10169,0,IGS I NPKUNTA,Approved,Null,3258,,SBI
3257,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,AZURE NPKUNTA,A0636,0,Payable,8113,147,null,Complete,5,2024-25,1359,NEFT,,2024-05-24,8113,0,AZURE NPKUNTA,Approved,Null,3257,,Indian Bank
3256,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,ATHENA KARNAL NPKUNTA,A0638,0,Payable,12718,231,null,Complete,5,2024-25,1337,NEFT,,2024-05-22,12718,0,ATHENA KARNAL NPKUNTA,Approved,Null,3256,,SBI
3255,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,ATHENA HISSAR NPKUNTA,A0639,0,Payable,8580,155,null,Complete,5,2024-25,1336,NEFT,,2024-05-22,8580,0,ATHENA HISSAR NPKUNTA,Approved,Null,3255,,SBI
3254,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,ATHENA BHIWADI NPKUNTA,A0640,0,Payable,8769,159,null,Complete,5,2024-25,1335,NEFT,,2024-05-22,8769,0,ATHENA BHIWADI NPKUNTA,Approved,Null,3254,,SBI
3245,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,LKPPL,L0041,0,Payable,18160,330,null,Complete,5,2024-25,1360,NEFT,,2024-05-25,18160,0,LKPPL,Approved,Null,3245,,SBI Reactive
3242,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,SEIL Project-1,T0182,0,Payable,8920,162,null,Complete,6,2024-25,1368,NEFT,,2024-05-29,8920,0,SEIL Project-1,Approved,Null,3242,,SBI
3227,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,GOA (SR),A0071,0,Payable,29823,542,null,Complete,5,2024-25,1342,NEFT,,2024-05-20,29823,0,GOA (SR),Approved,Null,3227,,SBI Reactive
3226,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,PUDUCHERY,A0072,0,Payable,377329,6860,null,Complete,5,2024-25,1350,NEFT,,2024-05-21,377329,0,PUDUCHERY,Approved,Null,3226,,SBI
3225,2024-25,5,2024-04-29,2024-05-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-14,2024-05-23,2024-05-23,2024-05-23,2024-05-23,TELANGANA,T0192,0,Payable,368661,6702,null,Complete,5,2024-25,1361,NEFT,,2024-05-24,368661,0,TELANGANA,Approved,Null,3225,,SBI Reactive
3361,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,Jsw_savlaperi,J0228,0,Payable,2576,46,null,Complete,6,2024-25,1405,NEFT,,2024-05-28,2576,0,Jsw_savlaperi,Approved,Null,3361,,SBI
3360,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,Ayanasix_Koppal,A1031,0,Payable,3784,68,null,Complete,6,2024-25,1396,NEFT,,2024-05-27,3784,0,Ayanasix_Koppal,Approved,Null,3360,,SBI
3356,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,BETAM TUTICORIN,B0285,0,Payable,1785,32,null,Complete,6,2024-25,1398,NEFT,,2024-05-27,1785,0,BETAM TUTICORIN,Approved,Null,3356,,SBI
3353,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,JSW RENEW TWO TUTICORIN,J0214,0,Payable,2392,43,null,Complete,6,2024-25,1404,NEFT,,2024-05-29,2392,0,JSW RENEW TWO TUTICORIN,Approved,Null,3353,,SBI
3351,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,NTPC ETTAYAPURAM,N0423,0,Payable,2208,40,null,Complete,6,2024-25,1408,NEFT,,2024-05-24,2208,0,NTPC ETTAYAPURAM,Approved,Null,3351,,SBI Reactive
3350,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,GRT SOLAR TUTICORIN,G0287,0,Payable,920,16,null,Complete,6,2024-25,1401,NEFT,,2024-05-28,920,0,GRT SOLAR TUTICORIN,Approved,Null,3350,,Indian Bank
3349,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,TATA PAVAGADA,T0296,0,Payable,31779,577,null,Complete,6,2024-25,1414,NEFT,,2024-05-24,31779,0,TATA PAVAGADA,Approved,Null,3349,,SBI
3348,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,ADANIKA9 PAVAGADA,S0924,0,Payable,25667,466,null,Complete,6,2024-25,1386,NEFT,,2024-05-27,25667,0,ADANIKA9 PAVAGADA,Approved,Null,3348,,SBI
3347,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,AMPLUS (REWARI) PAVAGADA,A0661,0,Payable,6110,111,null,Complete,6,2024-25,1388,NEFT,,2024-05-27,6110,0,AMPLUS (REWARI) PAVAGADA,Approved,Null,3347,,Indian Bank
3346,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,YARROW PAVAGADA,Y0023,0,Payable,4803,87,null,Complete,6,2024-25,1416,NEFT,,2024-05-28,4803,0,YARROW PAVAGADA,Approved,Null,3346,,Indian Bank
3344,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,PARAMPUJYA PAVAGADA,P0453,0,Payable,24311,442,null,Complete,6,2024-25,1410,NEFT,,2024-05-27,24311,0,PARAMPUJYA PAVAGADA,Approved,Null,3344,,SBI
3343,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,A0662,0,Payable,6416,116,null,Complete,6,2024-25,1389,NEFT,,2024-05-24,6416,0,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,Approved,Null,3343,,Indian Bank
3342,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,KREDL PAVAGADA,K0238,0,Payable,3889,70,null,Complete,6,2024-25,1406,NEFT,,2024-05-28,3889,0,KREDL PAVAGADA,Approved,Null,3342,,SBI
3341,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,"Sprng Solar India Pvt.Ltd,PAVAGADA",F0081,0,Payable,15892,288,null,Complete,6,2024-25,1413,NEFT,,2024-05-28,15892,0,"Sprng Solar India Pvt.Ltd,PAVAGADA",Approved,Null,3341,,Indian Bank
3340,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,FORTUMFIN PAVAGADA,F0075,0,Payable,18731,340,null,Complete,6,2024-25,1399,NEFT,,2024-05-24,18731,0,FORTUMFIN PAVAGADA,Approved,Null,3340,,SBI
3339,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,AZURE PAVAGADA,A0667,0,Payable,7169,130,null,Complete,6,2024-25,1397,NEFT,,2024-05-27,7169,0,AZURE PAVAGADA,Approved,Null,3339,,Indian Bank
3338,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,AVAADA SOLARISE PAVAGADA,A0722,0,Payable,16772,304,null,Complete,6,2024-25,1394,NEFT,,2024-05-24,16772,0,AVAADA SOLARISE PAVAGADA,Approved,Null,3338,,SBI Reactive
3337,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,AVAADA SOLAR PAVAGADA,A0657,0,Payable,7629,138,null,Complete,6,2024-25,1393,NEFT,,2024-05-24,7629,0,AVAADA SOLAR PAVAGADA,Approved,Null,3337,,SBI Reactive
3336,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,ADYAH PAVAGADA,A0732,0,Payable,13276,241,null,Complete,6,2024-25,1387,NEFT,,2024-05-27,13276,0,ADYAH PAVAGADA,Approved,Null,3336,,SBI
3335,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,"Adani Solar AP Seven,NPKUNTA",S0933,0,Payable,11519,209,null,Complete,6,2024-25,1385,NEFT,,2024-05-27,11519,0,"Adani Solar AP Seven,NPKUNTA",Approved,Null,3335,,SBI
3334,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,TATA POWER NPKUNTA,T0289,0,Payable,21187,385,null,Complete,6,2024-25,1415,NEFT,,2024-05-24,21187,0,TATA POWER NPKUNTA,Approved,Null,3334,,SBI
3333,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,NTPC NPKUNTA,N0311,0,Payable,24394,443,null,Complete,6,2024-25,1409,NEFT,,2024-05-24,24394,0,NTPC NPKUNTA,Approved,Null,3333,,SBI Reactive
3332,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,SPRNG NPKUNTA,S0863,0,Payable,20768,377,null,Complete,6,2024-25,1412,NEFT,,2024-05-28,20768,0,SPRNG NPKUNTA,Approved,Null,3332,,Indian Bank
3331,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,AYANA NPKUNTA,A0782,0,Payable,3881,70,null,Complete,6,2024-25,1395,NEFT,,2024-05-28,3881,0,AYANA NPKUNTA,Approved,Null,3331,,Indian Bank
3330,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,IGS II NPKUNTA,M0448,0,Payable,6286,114,null,Complete,6,2024-25,1403,NEFT,,2024-05-25,6286,0,IGS II NPKUNTA,Approved,Null,3330,,SBI
3329,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,IGS I NPKUNTA,F0071,0,Payable,10472,190,null,Complete,6,2024-25,1402,NEFT,,2024-05-25,10472,0,IGS I NPKUNTA,Approved,Null,3329,,SBI
3328,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,AZURE NPKUNTA,A0636,8109,Payable,8259,150,null,Partial,11,2024-25,1592,NEFT,sff,2024-07-02,150,8109,AZURE NPKUNTA,Approved,Null,3328,NULL,Indian Bank
3327,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,ATHENA KARNAL NPKUNTA,A0638,0,Payable,13158,239,null,Complete,6,2024-25,1392,NEFT,,2024-05-28,13158,0,ATHENA KARNAL NPKUNTA,Approved,Null,3327,,SBI
3326,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,ATHENA HISSAR NPKUNTA,A0639,0,Payable,8949,162,null,Complete,6,2024-25,1391,NEFT,,2024-05-28,8949,0,ATHENA HISSAR NPKUNTA,Approved,Null,3326,,SBI
3325,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,ATHENA BHIWADI NPKUNTA,A0640,0,Payable,9023,164,null,Complete,6,2024-25,1390,NEFT,,2024-05-28,9023,0,ATHENA BHIWADI NPKUNTA,Approved,Null,3325,,SBI
3316,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,LKPPL,L0041,0,Payable,19580,356,null,Complete,6,2024-25,1382,NEFT,,2024-06-02,19580,0,LKPPL,Approved,Null,3316,,SBI Reactive
3314,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,MEPL,M0188,0,Payable,23220,422,null,Complete,6,2024-25,1383,NEFT,,2024-06-01,23220,0,MEPL,Approved,Null,3314,,Indian Bank
3307,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,NLC TS-I Expansion,N0134,0,Payable,20400,370,null,Complete,6,2024-25,1407,NEFT,,2024-05-27,20400,0,NLC TS-I Expansion,Approved,Null,3307,,SBI
3298,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,GOA (SR),A0071,0,Payable,27148,493,null,Complete,6,2024-25,1400,NEFT,,2024-05-28,27148,0,GOA (SR),Approved,Null,3298,,SBI Reactive
3297,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,PUDUCHERY,A0072,0,Payable,302611,5502,null,Complete,6,2024-25,1411,NEFT,,2024-05-27,302611,0,PUDUCHERY,Approved,Null,3297,,SBI
3296,2024-25,6,2024-05-06,2024-05-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-21,2024-05-30,2024-05-30,2024-05-30,2024-05-30,TELANGANA,T0192,0,Payable,323632,5884,null,Complete,6,2024-25,1384,NEFT,,2024-05-31,323632,0,TELANGANA,Approved,Null,3296,,SBI Reactive
3433,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,RSOPL_koppal,R0538,0,Payable,1056,19,null,Complete,9,2024-25,1549,NEFT,,2024-06-19,1056,0,RSOPL_koppal,Approved,Null,3433,,SBI
3432,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,Jsw_savlaperi,J0228,0,Payable,17112,311,null,Complete,7,2024-25,1435,NEFT,,2024-06-04,17112,0,Jsw_savlaperi,Approved,Null,3432,,SBI
3431,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,Ayanasix_Koppal,A1031,0,Payable,1936,35,null,Complete,7,2024-25,1426,NEFT,,2024-05-31,1936,0,Ayanasix_Koppal,Approved,Null,3431,,SBI
3427,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,BETAM TUTICORIN,B0285,180,Payable,8538,155,null,Partial,7,2024-25,1417,NEFT,12312,2024-05-30,8358,180,BETAM TUTICORIN,Approved,Null,3427,NULL,SBI
3424,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,JSW RENEW TWO TUTICORIN,J0214,0,Payable,13340,242,null,Complete,7,2024-25,1434,NEFT,,2024-06-04,13340,0,JSW RENEW TWO TUTICORIN,Approved,Null,3424,,SBI
3422,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,NTPC ETTAYAPURAM,N0423,0,Payable,15502,281,null,Complete,7,2024-25,1440,NEFT,,2024-06-03,15502,0,NTPC ETTAYAPURAM,Approved,Null,3422,,SBI
3421,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,GRT SOLAR TUTICORIN,G0287,0,Payable,6532,118,null,Complete,7,2024-25,1431,NEFT,,2024-06-01,6532,0,GRT SOLAR TUTICORIN,Approved,Null,3421,,Indian Bank
3420,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,TATA PAVAGADA,T0296,0,Payable,31660,575,null,Complete,7,2024-25,1446,NEFT,,2024-06-03,31660,0,TATA PAVAGADA,Approved,Null,3420,,SBI
3419,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,ADANIKA9 PAVAGADA,S0924,0,Payable,25859,470,null,Complete,7,2024-25,1419,NEFT,,2024-06-04,25859,0,ADANIKA9 PAVAGADA,Approved,Null,3419,,SBI
3418,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,AMPLUS (REWARI) PAVAGADA,A0661,0,Payable,5977,108,null,Complete,7,2024-25,1451,NEFT,,2024-06-06,5977,0,AMPLUS (REWARI) PAVAGADA,Approved,Null,3418,,Indian Bank
3417,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,YARROW PAVAGADA,Y0023,0,Payable,4200,76,null,Complete,7,2024-25,1448,NEFT,,2024-05-30,4200,0,YARROW PAVAGADA,Approved,Null,3417,,Indian Bank
3415,2024-25,7,2024-05-13,2024-05-19,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2024-05-28,2024-06-06,2024-06-06,2024-06-06,2024-06-06,PARAMPUJYA PAVAGADA,P0453,0,Payable,23540,428,null,Complete,7,2024-25,1442,NEFT,,2024-06-03,23540,0,PARAMPUJYA PAVAGADA,Approved,Null,3415,,SBI
